name,jibun_Address,road_Address,postcode
피자오르새한남대점,대전 대덕구 오정동 223-80 1층 ,"대전 대덕구 한남로17번길 20, 1층 (오정동)",34431
월매식당,대전 대덕구 신탄진동 142-5 1층 ,"대전 대덕구 신탄진로804번길 12, 1층 (신탄진동)",34311
공주식당,대전 대덕구 송촌동 220-52 ,"대전 대덕구 동춘당로23번길 48, 1층 (송촌동)",34421
아하식당,대전 대덕구 중리동 111-6 1층 ,"대전 대덕구 계족로564번길 29, 1층 (중리동)",34411
한산모시잎칼국수,대전 대덕구 신탄진동 122-19 1층 ,"대전 대덕구 신탄진로810번길 53, 1층 (신탄진동)",34309
한솥도시락 신탄진공단점,대전 대덕구 신일동 1684-10 주건축물제1동 113호,"대전 대덕구 신일동로 1, 113호 (신일동, 주건축물제1동)",34324
가마솥해장국,대전 대덕구 신일동 37-1 1층 ,"대전 대덕구 산업단지로87번길 13, 1층 (신일동)",34328
먹소리,대전 대덕구 오정동 175-50 1층 ,"대전 대덕구 한남로 36, 1층 (오정동)",34431
비비큐,대전 대덕구 법동 344-12 1층 ,"대전 대덕구 아리랑로 213, 1층 (법동)",34356
육교순대,대전 대덕구 석봉동 415-26 ,"대전 대덕구 석봉로37번길 52-8, 1층 (석봉동)",34318
골든벨,대전 대덕구 법동 199-4 지하1층 ,"대전 대덕구 계족산로17번길 109, 지하1층 (법동)",34406
꿀꺽이네,대전 대덕구 석봉동 304 1층 ,"대전 대덕구 석봉로58번길 73, 1층 (석봉동)",34319
홍일점,대전 대덕구 중리동 366-18 1층 ,"대전 대덕구 중리로75번길 15, 1층 (중리동)",34388
육십(60)계치킨신탄진점,대전 대덕구 신탄진동 137-1 1층 ,"대전 대덕구 신탄진동로23번길 22, 1층 (신탄진동)",34310
티바두마리치킨읍내점,대전 대덕구 읍내동 73-9 1층 ,"대전 대덕구 계족로 755, 1층 (읍내동)",34354
선비꼬마김밥5단지지점,대전 대덕구 송촌동 499-6 1층 ,"대전 대덕구 동춘당로44번길 25, 1층 (송촌동)",34404
프리미엄족발카페,대전 대덕구 목상동 201-3 ,"대전 대덕구 대덕대로1508번길 45, 1층 103,104호 (목상동)",34321
토담순대,대전 대덕구 대화동 36-31 1층 ,"대전 대덕구 대화10길 101, 1층 (대화동)",34372
대박포차,대전 대덕구 송촌동 453-5 1 ,"대전 대덕구 송촌북로20번길 21-11, 1층 (송촌동)",34408
청양골,대전 대덕구 중리동 197-11 1층 ,"대전 대덕구 중리남로27번길 6, 1층 (중리동)",34395
하늘소,대전 대덕구 중리동 365-6 1층 ,"대전 대덕구 중리로75번길 23, 1층 (중리동)",34388
선비꼬마김밥비래점,대전 대덕구 비래동 510-7 1층 ,"대전 대덕구 비래서로26번길 13, 1층 (비래동)",34419
왕바다활어회쎈타,대전 대덕구 법동 206-9 1층 ,"대전 대덕구 계족로598번길 15-2, 1층 (법동)",34406
별난하루,대전 대덕구 신탄진동 143-8 1층 ,"대전 대덕구 신탄진동로7번길 37, 1층 (신탄진동)",34311
읍내순대골,대전 대덕구 읍내동 228-4 1층 ,"대전 대덕구 대전로 1385, 1층 (읍내동)",34359
화신닭발,대전 대덕구 신탄진동 121-27 ,"대전 대덕구 신탄진동로7번안길 7, 1층 (신탄진동)",34311
명품안주식당,대전 대덕구 신탄진동 169-1 1층 ,"대전 대덕구 신탄진동로24번길 13, 1층 (신탄진동)",34313
친구사이,대전 대덕구 신탄진동 140-22 2층 ,"대전 대덕구 신탄진동로7번길 60, 2층 (신탄진동)",34311
먹태랑황태가맥,대전 대덕구 송촌동 475-6 ,"대전 대덕구 송촌북로4번길 49, 1층 (송촌동)",34409
소도둑대전송촌점,대전 대덕구 송촌동 475-6 101호 ,"대전 대덕구 송촌북로4번길 49, 1층 (송촌동, 101호)",34409
batpho(빳뻐),대전 대덕구 송촌동 475-6 1층 ,"대전 대덕구 송촌북로4번길 49, 1층 (송촌동)",34409
술도둑짝태먹태,대전 대덕구 오정동 56-13 1층 ,"대전 대덕구 한밭대로1033번길 26, 1층 (오정동)",34379
명품진한우,대전 대덕구 오정동 275-3 2층 105호,"대전 대덕구 한밭대로1006번길 105, 2층 (오정동)",34437
바우네나주곰탕,대전 대덕구 덕암동 62-21 1층 ,"대전 대덕구 덕암로125번안길 97, 1층 (덕암동)",34333
밥떡세,대전 대덕구 석봉동 770 132호,"대전 대덕구 대덕대로 1555, 금강엑슬루타워 상가동 1층 132호 (석봉동)",34304
호프벙커,대전 대덕구 석봉동 770 금강엑슬루타워 지하1층 상가동 101호,"대전 대덕구 대덕대로 1555, 상가동 지하1층 101호 (석봉동, 금강엑슬루타워)",34304
달자네바지락칼국수,대전 대덕구 중리동 246-10 1층 ,"대전 대덕구 홍도로 116, 1층 (중리동)",34428
다찌참치,대전 대덕구 오정동 61-8 1층 ,"대전 대덕구 대전로1177번길 63, 1층 (오정동)",34379
슈퍼파파피자대덕점,대전 대덕구 목상동 201-3 1층 ,"대전 대덕구 대덕대로1508번길 45, 1층 (목상동)",34321
국수나무 신탄진점,대전 대덕구 신탄진동 143-17 1층 ,"대전 대덕구 신탄진로 804, 1층 (신탄진동)",34311
원할머니 보쌈족발&박가부대찌개(송촌점),대전 대덕구 송촌동 448-3 ,대전 대덕구 계족산로81번길 107 (송촌동),34407
오다가다야식분식,대전 대덕구 신탄진동 139-10 ,대전 대덕구 신탄진동로23번길 42 (신탄진동),34310
장마루칼국수,대전 대덕구 신대동 365-1 ,대전 대덕구 회덕로 2 (신대동),34348
송화,대전 대덕구 송촌동 473-11 ,대전 대덕구 송촌북로4번길 35-8 (송촌동),34409
꼼장어구이,대전 대덕구 대화동 29 ,"대전 대덕구 동심1길 79, 1동 1층 16,17호 (대화동)",34375
솔밭집오리전문점,대전 대덕구 오정동 740-5 ,"대전 대덕구 홍도로 81, 1층 (오정동)",34429
시골손칼국수,대전 대덕구 송촌동 290-20 1층 ,"대전 대덕구 송촌남로 53-1, 1층 (송촌동)",34424
청국장백반,대전 대덕구 중리동 375-11 ,"대전 대덕구 중리로54번길 7, 1층 (중리동)",34389
풍년식당,대전 대덕구 석봉동 205-20 ,"대전 대덕구 대덕대로1605번길 28, 1층 (석봉동)",34305
시민갈비,대전 대덕구 신탄진동 155-14 ,"대전 대덕구 신탄진동로 16, 1층 (신탄진동)",34312
오늘은달려볼까대패가1900중리점,대전 대덕구 중리동 181-8 ,"대전 대덕구 중리남로7번길 7, 1층 (중리동)",34395
온가쿠참치,대전 대덕구 중리동 395-6 ,"대전 대덕구 중리서로 41, 1층 (중리동)",34387
엄마손칼국수,대전 대덕구 석봉동 194-36 1층 ,"대전 대덕구 석봉로37번길 47, 1층 (석봉동)",34318
삼정식당,대전 대덕구 신탄진동 141-11 1층 ,"대전 대덕구 신탄진로804번길 15, 1층 (신탄진동)",34311
드루와잔치국수,대전 대덕구 오정동 635-1 신동아아파트 상가 106호 ,"대전 대덕구 한밭대로1033번길 15, 상가동 106호 (오정동, 신동아아파트)",34379
비래장패,대전 대덕구 비래동 123-26 1층 ,"대전 대덕구 비래서로 17, 1층 (비래동)",34417
연어의꿈,대전 대덕구 송촌동 449-6 1층 ,"대전 대덕구 송촌북로36번길 11, 1층 (송촌동)",34407
찐호프,대전 대덕구 와동 368-4 1층 ,"대전 대덕구 신탄진로218번길 31, 1층 (와동)",34346
가월칼국수,대전 대덕구 오정동 95-7 1층 ,"대전 대덕구 대전로1157번길 15, 1층 (오정동)",34437
황가네콩나물국밥,대전 대덕구 신탄진동 137-12 1층 ,"대전 대덕구 신탄진동로23번길 24, 1층 (신탄진동)",34310
봄자싸롱,대전 대덕구 비래동 126-22 2층 ,"대전 대덕구 비래동로 13, 2층 (비래동)",34417
옥분이네,대전 대덕구 중리동 368-10 1층 ,"대전 대덕구 중리로64번길 11, 1층 (중리동)",34389
또봉이통닭,대전 대덕구 평촌동 542-1 1층 ,"대전 대덕구 덕암로148번안길 126-4, 1층 (평촌동)",34332
호식이두마리치킨신탄진점,대전 대덕구 신탄진동 176-6 1층 ,"대전 대덕구 신탄진로 779, 1층 (신탄진동)",34312
용가리포차,대전 대덕구 신탄진동 142-9 135호 ,"대전 대덕구 신탄진동로23번길 31, 135호 (신탄진동)",34311
옛날통닭신탄진점,대전 대덕구 석봉동 189-16 1층 ,"대전 대덕구 석봉로37번길 1, 1층 (석봉동)",34318
맘스터치신탄진점,"대전 대덕구 신탄진동 145-10 1,2층 ","대전 대덕구 신탄진로 809-1, 1,2층 (신탄진동)",34311
오가네보리촌,대전 대덕구 평촌동 536-9 1층 ,"대전 대덕구 덕암로 180, 1층 (평촌동)",34332
83호프,대전 대덕구 덕암동 43-2 1층 ,"대전 대덕구 덕암로 229, 1층 (덕암동)",34330
또랑가추어탕,대전 대덕구 읍내동 248-6 외 2필지 1층 ,"대전 대덕구 대전로 1394, 1층 (읍내동)",34360
화덕삼겹살,대전 대덕구 송촌동 553-1 1층 ,"대전 대덕구 선비마을로 2, 1층 (송촌동)",34405
또봉이통닭비래점,대전 대덕구 비래동 142-3 1층 ,"대전 대덕구 비래서로 69, 1층 (비래동)",34418
돈가츠도다,대전 대덕구 법동 193-4 1층 ,대전 대덕구 계족산로5번안길 35 (법동),34406
24시강청골순대국밥,대전 대덕구 석봉동 316-19 ,"대전 대덕구 덕암북로 61, 1층 (석봉동)",34320
러브리맘키친,대전 대덕구 중리동 494-18 1층 ,"대전 대덕구 계족산로43번길 56, 1층 (중리동)",34410
옛날통닭석봉점,대전 대덕구 석봉동 305-11 1층 ,"대전 대덕구 대덕대로 1586, 1층 (석봉동)",34317
마시랑,대전 대덕구 법동 191-1 보람아파트 상가동 10호,"대전 대덕구 동춘당로 178, 상가동 지하1층 10호 (법동, 보람아파트)",34398
장원순대,대전 대덕구 석봉동 415-35 1층 ,"대전 대덕구 석봉로37번길 60-6, 1층 (석봉동)",34318
탱탱낙지랑돈까스,대전 대덕구 석봉동 417-24 1층 ,"대전 대덕구 석봉북로24번길 40, 1층 (석봉동)",34318
고고식당,대전 대덕구 송촌동 451-7 1층 ,"대전 대덕구 송촌북로20번길 7-5, 1층 (송촌동)",34408
또와요김밥,대전 대덕구 신탄진동 130-5 1층 ,"대전 대덕구 신탄진북로 31, 1층 (신탄진동)",34309
대한통운기점지식당,대전 대덕구 읍내동 100 1층 ,"대전 대덕구 신탄진로 1, 1층 (읍내동)",34352
산내음능이칼국수,대전 대덕구 비래동 146-2 1층 ,"대전 대덕구 우암로 437, 1층 (비래동)",34418
토박이,대전 대덕구 신탄진동 264-45 1층 ,"대전 대덕구 남경마을로 18-3, 1층 (신탄진동)",34336
종가집할머니족발보쌈갈비찜,대전 대덕구 오정동 95-24 1층 ,"대전 대덕구 한밭대로1036번길 35, 1층 (오정동)",34437
다원정,대전 대덕구 신탄진동 155-22 1층 ,"대전 대덕구 신탄진동로24번길 10, 1층 (신탄진동)",34312
은희네밥상,대전 대덕구 상서동 321-32 1층 ,"대전 대덕구 새말3길 4, 1층 (상서동)",34344
돈카츠마켙 대전중리점,대전 대덕구 중리동 195-2 1층 ,"대전 대덕구 중리동로17번길 15, 1층 (중리동)",34395
알라딘점핑랜드,대전 대덕구 신탄진동 118-5 2층 ,"대전 대덕구 신탄진로 837, 2층 (신탄진동)",34306
아지매왕냉면왕갈비탕,대전 대덕구 중리동 181-1 1층 ,"대전 대덕구 중리남로7번길 1, 1층 (중리동)",34395
한잔어때,대전 대덕구 덕암동 44-13 1층 ,"대전 대덕구 덕암로 233, 1층 (덕암동)",34330
이소도시락,대전 대덕구 중리동 504-3 ,"대전 대덕구 계족산로36번길 31, 1층 (중리동)",34423
101마리옛날통닭,대전 대덕구 와동 370-5 1층 ,"대전 대덕구 신탄진로232번길 11, 1층 (와동)",34346
대왕통닭,대전 대덕구 법동 195-1 그린타운아파트 상가동 109호,"대전 대덕구 동춘당로 151, 상가동 109호 (법동, 그린타운아파트)",34407
자연소반송촌1호점,대전 대덕구 송촌동 451-1 1층 ,"대전 대덕구 송촌북로32번길 2, 1층 (송촌동)",34408
돈탑,대전 대덕구 신탄진동 156-35 1층 ,"대전 대덕구 신탄진동로24번길 7, 1층 (신탄진동)",34313
정이네식당,대전 대덕구 중리동 162-1 1층 ,"대전 대덕구 중리북로37번길 103, 1층 (중리동)",34390
착한감자탕신탄진점,대전 대덕구 신탄진동 160-25 1층 ,"대전 대덕구 신탄진동로48번길 2, 1층 (신탄진동)",34313
오늘은코알라,대전 대덕구 오정동 223-260 2층 ,"대전 대덕구 한남로12번길 19-9, 2층 (오정동)",34431
담쟁이식당,대전 대덕구 중리동 108-7 ,"대전 대덕구 계족산로5번길 5, 1층 (중리동)",34411
우리들푸드,대전 대덕구 송촌동 454-13 1층 ,"대전 대덕구 송촌북로20번길 21-12, 1층 (송촌동)",34408
마실카페,대전 대덕구 비래동 110-11 2층 ,"대전 대덕구 비래서로9번길 95, 2층 (비래동)",34417
푸라닭대전송촌점,대전 대덕구 송촌동 470-5 1층 ,"대전 대덕구 송촌북로4번길 21-7, 1층 (송촌동)",34409
컬투치킨앤피자,대전 대덕구 법동 200-13 1층 ,"대전 대덕구 계족로608번길 17-18, 1층 (법동)",34406
주식회사애플출장뷔페,대전 대덕구 석봉동 317-3 1층 ,"대전 대덕구 석봉로30번안길 12, 1층 (석봉동)",34320
골목대장,대전 대덕구 덕암동 77-27 1층 ,"대전 대덕구 덕암로125번안길 49, 1층 (덕암동)",34333
홍희통닭,대전 대덕구 평촌동 536-9 1층 ,"대전 대덕구 덕암로 180, 1층 (평촌동)",34332
치킨에반한떡볶이,대전 대덕구 중리동 117-3 1층 ,"대전 대덕구 쌍청당로 11, 1층 (중리동)",34411
수원갈비찜 대덕점,대전 대덕구 중리동 207-9 1층 ,"대전 대덕구 중리동로17번길 54, 1층 (중리동)",34395
쉼터,대전 대덕구 신탄진동 152-5 1층 ,"대전 대덕구 신탄진동로7번길 23, 1층 (신탄진동)",34311
오향선다사랑왕족발,대전 대덕구 석봉동 306-30 1층 ,"대전 대덕구 석봉북로15번길 1, 1층 (석봉동)",34317
에밀아저씨피자엔치킨,대전 대덕구 석봉동 309-22 1층 (30호) ,"대전 대덕구 석봉로3번길 47, 1층 (석봉동)",34317
시카고출장뷔페,대전 대덕구 목상동 176-5 1층 ,"대전 대덕구 대덕대로1470번길 82, 1층 (목상동)",34323
몬수닝카페,대전 대덕구 석봉동 180-3 1층 ,"대전 대덕구 석봉로44번길 35-12, 1층 (석봉동)",34319
두남자의포차,대전 대덕구 평촌동 535-10 ,"대전 대덕구 덕암로 186, 1층 (평촌동)",34332
해피칼떡호순,대전 대덕구 신탄진동 131-17 1층 ,"대전 대덕구 신탄진동로47번길 42, 1층 (신탄진동)",34310
참새와방앗간,대전 대덕구 법동 282-8 1층 ,"대전 대덕구 계족로663번길 30-6, 1층 (법동)",34383
꼬꼬아찌신탄진점,대전 대덕구 신탄진동 141-28 골든리버 101호,"대전 대덕구 신탄진로810번길 20, 101호 (신탄진동, 골든리버)",34311
커피타임,대전 대덕구 중리동 373-3 1층 ,"대전 대덕구 중리로54번길 33-20, 1층 (중리동)",34389
피자프라텔로,대전 대덕구 중리동 179-6 1층 ,"대전 대덕구 계족로 567, 1층 (중리동)",34390
온앤오프,대전 대덕구 신일동 1684-39 테크노시티 101호 ,"대전 대덕구 신일동로17번길 5, 101호 (신일동, 테크노시티)",34324
도란도란,대전 대덕구 중리동 379-5 ,"대전 대덕구 중리서로 65, 1층 (중리동)",34387
샤브쌈주머니비래점,대전 대덕구 비래동 139-1 2층 ,"대전 대덕구 비래동로 20, 2층 (비래동)",34418
라드커피9호점,대전 대덕구 송촌동 295-9 1층 ,"대전 대덕구 송촌남로 18, 1층 (송촌동)",34425
틴타이,대전 대덕구 석봉동 314-1 B동 1층 ,"대전 대덕구 덕암북로 37, B동 1층 (석봉동)",34320
착한감자탕오정점,대전 대덕구 오정동 87-7 1층 ,"대전 대덕구 오정로78번길 11, 1층 (오정동)",34438
우리동네멸치국수,대전 대덕구 비래동 128-14 1층 ,"대전 대덕구 비래동로 27, 1층 (비래동)",34417
특벼리각벼리양평해장국,대전 대덕구 신탄진동 156-1 1층 ,"대전 대덕구 신탄진동로 24, 1층 (신탄진동)",34313
오정한식뷔페,대전 대덕구 오정동 74-1 1층 ,"대전 대덕구 오정로 118, 1층 (오정동)",34438
토네이도,대전 대덕구 법동 205-3 ,"대전 대덕구 계족로598번길 15-13, 1층 (법동)",34406
약속,대전 대덕구 중리동 112-9 1층 ,"대전 대덕구 계족산로17번길 16, 1층 (중리동)",34411
야 숯불치킨(Ya),대전 대덕구 중리동 250-13 ,"대전 대덕구 계족로517번길 98, 1층 (중리동)",34428
예쇼,대전 대덕구 비래동 150-1 ,"대전 대덕구 우암로 417, 1층 (비래동)",34418
청년다방송촌점,대전 대덕구 송촌동 449-6 1층 ,"대전 대덕구 송촌북로36번길 11, 1층 (송촌동)",34407
맥주맥가,대전 대덕구 석봉동 202-5 2층 ,"대전 대덕구 대덕대로 1595, 2층 (석봉동)",34305
달무리국수전문점,대전 대덕구 오정동 487-4 1층 ,"대전 대덕구 한남로137번길 48, 1층 (오정동)",34445
민속촌,대전 대덕구 석봉동 319-10 1층 ,"대전 대덕구 석봉로44번안길 7, 1층 (석봉동)",34319
의정부부대찌개라이브호프,대전 대덕구 비래동 139-10 2층 ,"대전 대덕구 비래동로16번길 13, 2층 (비래동)",34418
석봉튀김,대전 대덕구 석봉동 188-19 ,"대전 대덕구 석봉로37번길 18, 1층 (석봉동)",34318
제비식당,대전 대덕구 오정동 175-89 1층 ,"대전 대덕구 한남로12번길 33-7, 1층 (오정동)",34431
집밥,대전 대덕구 오정동 172-5 한남대학교캠퍼스타운 가동 ,"대전 대덕구 한남로 61, 2층 (오정동)",34432
더에이치,대전 대덕구 신탄진동 122-32 1층 ,"대전 대덕구 신탄진동로23번길 58, 1층 (신탄진동)",34309
처갓집양념치킨로하스점,대전 대덕구 석봉동 776-1 1층 ,"대전 대덕구 대덕대로 1583, 1층 (석봉동)",34304
오늘은코알라2,대전 대덕구 오정동 223-260 3 ,"대전 대덕구 한남로12번길 19-9, 3층 (오정동)",34431
강릉해변메밀막국수,대전 대덕구 석봉동 322-10 1층 ,"대전 대덕구 석봉로58번길 98, 1층 (석봉동)",34319
다디,대전 대덕구 신탄진동 157-15 2층 ,"대전 대덕구 신탄진동로 23, 2층 (신탄진동)",34310
보배반점 전주명가콩나물국밥송촌점,대전 대덕구 송촌동 447-2 1 ,"대전 대덕구 계족산로81번길 102, 1층 (송촌동)",34407
서울깡패식당,대전 대덕구 중리동 399-29 1층 ,"대전 대덕구 중리로21번길 22, 1층 (중리동)",34391
큰맘할매순대와동점,대전 대덕구 와동 376 2층 ,"대전 대덕구 신탄진로 220, 2층 (와동)",34346
오장칼국수,대전 대덕구 오정동 68-26 1층 ,"대전 대덕구 한밭대로1006번길 10, 1층 (오정동)",34438
빨간지붕,대전 대덕구 오정동 454-6 1층 ,"대전 대덕구 옛신탄진로 121, 1층 (오정동)",34435
혼을담은참치,대전 대덕구 중리동 166-16 1층 ,"대전 대덕구 중리남로 36, 1층 (중리동)",34390
황토맨발식당,대전 대덕구 법동 198-11 1층 ,"대전 대덕구 계족산로17번길 110, 1층 (법동)",34406
돈까스앤카페,대전 대덕구 오정동 67-1 1층 ,"대전 대덕구 한밭대로 1006, 1층 (오정동)",34437
춘천골,대전 대덕구 중리동 501-9 1층 ,"대전 대덕구 쌍청당로 8, 1층 (중리동)",34410
이모네식당,대전 대덕구 상서동 435-30 2층 ,"대전 대덕구 상서당1길 58-2, 2층 (상서동)",34344
최가네한우정육식당,대전 대덕구 신탄진동 140-2 1층 ,"대전 대덕구 신탄진동로7번안길 6, 1층 (신탄진동)",34311
대박맥주,대전 대덕구 오정동 222-5 2층 ,"대전 대덕구 한남로 19, 2층 (오정동)",34431
모퉁이,대전 대덕구 중리동 435-4 1층 ,"대전 대덕구 한밭대로1111번길 29, 1층 (중리동)",34394
비비큐대전중리행운점,대전 대덕구 중리동 409-4 1층 ,"대전 대덕구 한밭대로 1141, 1층 (중리동)",34394
신비룡각,대전 대덕구 오정동 390-2 1층 ,"대전 대덕구 대전로 1162, 1층 (오정동)",34436
넘치는국밥,대전 대덕구 석봉동 183-2 1층 ,"대전 대덕구 석봉로38번길 2, 1층 (석봉동)",34320
커피트리,대전 대덕구 비래동 128-14 1층 ,"대전 대덕구 비래동로 27, 1층 (비래동)",34417
맥주마켓,대전 대덕구 송촌동 455-7 1층 ,"대전 대덕구 송촌북로20번길 20, 1층 (송촌동)",34408
장수장어,대전 대덕구 읍내동 19 1층 ,"대전 대덕구 계족로740번길 67, 1층 (읍내동)",34353
1984,대전 대덕구 중리동 372-24 1층 ,"대전 대덕구 중리로64번길 15, 1층 (중리동)",34389
청룡,대전 대덕구 석봉동 194-12 2층 ,"대전 대덕구 석봉로37번길 53, 2층 (석봉동)",34318
김씨족보,대전 대덕구 중리동 119-9 1층 ,"대전 대덕구 계족산로 19-1, 1층 (중리동)",34411
길손닭집치킨,대전 대덕구 목상동 185-1 상록수아파트 상가B동 105호,"대전 대덕구 대덕대로1470번길 27, 상가B동 105호 (목상동, 상록수아파트)",34322
농부의밥상,대전 대덕구 석봉동 194-14 1층 A동 ,"대전 대덕구 대덕대로 1600-1, A동 1층 (석봉동)",34318
마약양꼬치,대전 대덕구 중리동 240-22 1층 ,"대전 대덕구 홍도로 123, 1층 (중리동)",34427
리버카페,대전 대덕구 신탄진동 141-28 골든리버 203호,"대전 대덕구 신탄진로810번길 20, 2층 203호 (신탄진동, 골든리버)",34311
몰리다,대전 대덕구 오정동 223-267 3층 ,"대전 대덕구 한남로12번길 19, 3층 (오정동)",34431
추억만들기,대전 대덕구 석봉동 201-3 2층 ,"대전 대덕구 대덕대로1605번길 7, 2층 (석봉동)",34305
신세카이오정점,대전 대덕구 오정동 223-177 2층 ,"대전 대덕구 한남로17번길 16-5, 2층 (오정동)",34431
옥천순대별관,대전 대덕구 송촌동 565-26 1층 ,"대전 대덕구 송촌로 8, 1층 (송촌동)",34421
카페레전드,대전 대덕구 신탄진동 84-3 1층 ,"대전 대덕구 대청로 63, 1층 (신탄진동)",34307
허니빈스 송촌점,대전 대덕구 송촌동 476-1 송촌근린상가 129호,"대전 대덕구 동춘당로 83, 129호 (송촌동, 송촌근린상가)",34409
끓일래볶을래,대전 대덕구 석봉동 417-23 1층 ,"대전 대덕구 석봉북로24번길 36, 1층 (석봉동)",34318
회뜨는바다,대전 대덕구 석봉동 309-22 1층 ,"대전 대덕구 석봉로3번길 47, 1층 (석봉동)",34317
일광식당,대전 대덕구 상서동 411 1층 ,"대전 대덕구 상서당3길 15, 1층 (상서동)",34344
비어테라스,대전 대덕구 신탄진동 152-3 2층 ,"대전 대덕구 신탄진로796번길 8, 2층 (신탄진동)",34311
유턴닭발,대전 대덕구 중리동 132-7 1층 ,"대전 대덕구 중리남로8번길 122-3, 1층 (중리동)",34389
감성돼지,대전 대덕구 평촌동 542-21 1층 ,"대전 대덕구 덕암로188번길 37-20, 1층 (평촌동)",34332
한사라,대전 대덕구 송촌동 453-6 1층 ,"대전 대덕구 송촌북로20번길 21-9, 1층 (송촌동)",34408
왔다삼겹살오정점,대전 대덕구 오정동 100-1 1층 ,"대전 대덕구 오정로78번길 66, 1층 (오정동)",34439
새싹김밥,대전 대덕구 중리동 103-10 1층 ,"대전 대덕구 계족산로17번길 34, 1층 (중리동)",34411
복조리가든,대전 대덕구 연축동 31-3 1층 ,"대전 대덕구 신탄진로36번길 219, 1층 (연축동)",34353
오리랑,대전 대덕구 송촌동 476-1 외 1필지 송촌근린상가 115호,"대전 대덕구 동춘당로 83, 115호 (송촌동, 송촌근린상가)",34409
오빠들이만든떡볶이,대전 대덕구 석봉동 770 금강엑슬루타워 상가동 139호,"대전 대덕구 대덕대로 1555, 상가동 139호 (석봉동, 금강엑슬루타워)",34304
두꺼비식당,대전 대덕구 오정동 238-14 1층 ,"대전 대덕구 오정로64번길 19, 1층 (오정동)",34439
무진장복집,대전 대덕구 읍내동 329-1 1층 ,"대전 대덕구 대전로 1356, 1층 (읍내동)",34360
에꿍이치킨,대전 대덕구 비래동 106-5 ,"대전 대덕구 비래서로9번길 53, 1층 (비래동)",34417
꼬치굽는남자,대전 대덕구 석봉동 770 금강엑슬루타워 ,"대전 대덕구 대덕대로 1555, 상가동 1층 119,120호 (석봉동, 금강엑슬루타워)",34304
마실,대전 대덕구 이현동 142 1층 ,"대전 대덕구 대청호수로1326번길 70-19, 1층 (이현동)",34316
채움뼈다귀감자탕,대전 대덕구 비래동 147-3 ,"대전 대덕구 우암로 434, 1층 (비래동)",34415
본도시락대전신탄점,대전 대덕구 석봉동 770 금강엑슬루타워 상가동 125호,"대전 대덕구 대덕대로 1555, 상가동 125호 (석봉동, 금강엑슬루타워)",34304
공룡닭발,대전 대덕구 중리동 243-34 ,대전 대덕구 홍도로 105 (중리동),34429
다애정식당,대전 대덕구 신탄진동 142-20 충석빌딩 1층 ,"대전 대덕구 신탄진동로7번길 30, 1층 (신탄진동)",34311
돈스킹샐러드뷔페,대전 대덕구 오정동 65-5 A동 2층 ,"대전 대덕구 한밭대로 1044, 2층 (오정동)",34437
지은수돈까스,대전 대덕구 송촌동 470-4 1층 ,"대전 대덕구 송촌북로4번길 21-11, 1층 (송촌동)",34409
오감만족신탄진점,대전 대덕구 덕암동 52-26 1층 ,"대전 대덕구 덕암로 222-1, 1층 (덕암동)",34331
시골순대,대전 대덕구 석봉동 194-6 ,"대전 대덕구 대덕대로 1600, 다동 1층 (석봉동)",34318
우리동네 기사식당,대전 대덕구 신탄진동 126-6 ,"대전 대덕구 대청로 58, 2층 (신탄진동)",34309
선비꼬마김밥신탄진점,대전 대덕구 석봉동 501-3 1층 ,"대전 대덕구 대덕대로1593번길 45, 1층 (석봉동)",34305
멕시카나대전비래점,대전 대덕구 비래동 123-7 1층 1동 ,"대전 대덕구 비래서로 23, 1동 1층 (비래동)",34417
청년찜닭,대전 대덕구 덕암동 52-8 1층 ,"대전 대덕구 덕암로222번길 7, 1층 (덕암동)",34331
킹콩피자,대전 대덕구 석봉동 770 금강엑슬루타워 상가동 102호,"대전 대덕구 대덕대로 1555, 상가동 102호 (석봉동, 금강엑슬루타워)",34304
논추어탕,대전 대덕구 비래동 121-2 1층 ,"대전 대덕구 비래서로9번길 40, 1층 (비래동)",34417
바로그집벧엘점,대전 대덕구 송촌동 504-2 1층 ,"대전 대덕구 선비마을로5번길 24, 1층 (송촌동)",34404
가온누리,대전 대덕구 석봉동 179-12 ,"대전 대덕구 석봉로58번안길 21, 1층 (석봉동)",34319
아이야,대전 대덕구 상서동 321-16 ,"대전 대덕구 새말3길 6, 1층 (상서동)",34344
삼시세끼,대전 대덕구 석봉동 194-12 1층 ,"대전 대덕구 석봉로37번길 53, 1층 (석봉동)",34318
카오삐약,대전 대덕구 비래동 429 ,"대전 대덕구 비래골길 47-16, 1층 (비래동)",34412
권미진꼬마김밥,대전 대덕구 송촌동 554 서오아파트 상가동동 3호,"대전 대덕구 동춘당로23번길 13, 상가동 3호 (송촌동, 서오아파트)",34421
정강푸드,대전 대덕구 목상동 866-7 1층 ,"대전 대덕구 대덕대로1448번길 107, 1층 (목상동)",34323
카페이틀,대전 대덕구 장동 366-4 1층 ,"대전 대덕구 장동로 223-11, 1층 (장동)",34345
더덤불백칼국수,대전 대덕구 중리동 439-3 1층 ,"대전 대덕구 한밭대로 1093, 1층 (중리동)",34393
새벽회신탄진점,대전 대덕구 신탄진동 141-28 골든리버 104호 ,"대전 대덕구 신탄진로810번길 20, 104호 (신탄진동, 골든리버)",34311
